id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
464,Regional Indian Superstitions and Beliefs,Respect,6–8,2,English,Be Mercy in classroom chores: Planting a tulsi and watering daily.,Planting a tulsi and watering daily,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During classroom chores, practice mercy. Planting a tulsi and watering daily is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show mercy during classroom chores?,"By practicing planting a tulsi and watering daily and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
465,Regional Indian Superstitions and Beliefs,Health,6–8,1,Hinglish,Be Peacemaking in bus rides: Keeping the temple area clean.,Keeping the temple area clean,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Some families practice: Offering water to a guest. Practice hospitality and generosity. Keeping the temple area clean ke dauran bus rides mein peacemaking dikhana seekhein. Buzurgon ko pranam karna chahiye.,Draw a comic showing the lesson.,What is one way to show peacemaking during bus rides?,"By practicing keeping the temple area clean and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
466,Regional Indian Superstitions and Beliefs,Festival,6–8,1,Hinglish,Be Gratitude in sports practice: Gifting fruits when visiting someone.,Gifting fruits when visiting someone,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Gifting fruits when visiting someone ke dauran sports practice mein gratitude dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Draw a comic showing the lesson.,What is one way to show gratitude during sports practice?,"By practicing gifting fruits when visiting someone and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
467,Regional Indian Superstitions and Beliefs,Creativity,6–8,2,English,"In classroom chores, choose Peacemaking: Listening to grandparents’ stories.",Listening to grandparents’ stories,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","Some families practice: Avoiding waste of food as a sign of respect. Share extra and avoid littering to care for others. During classroom chores, practice peacemaking. Listening to grandparents’ stories is a simple way to show care for others.",Design a poster about the verse.,What is one way to show peacemaking during classroom chores?,"By practicing listening to grandparents’ stories and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
468,Regional Indian Superstitions and Beliefs,Creativity,8–10,1,English,God cares about playground games; practice Peacemaking: Sharing prasad after worship.,Sharing prasad after worship,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","During playground games, practice peacemaking. Sharing prasad after worship is a simple way to show care for others.",Make a thank-you card for a helper.,What is one way to show peacemaking during playground games?,"By practicing sharing prasad after worship and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
469,Regional Indian Superstitions and Beliefs,Respect,6–8,1,Hinglish,God cares about rainy season; practice Courage: Listening to grandparents’ stories.,Listening to grandparents’ stories,Proverbs 22:1,A good name is more desirable than great riches.,Listening to grandparents’ stories ke dauran rainy season mein courage dikhana seekhein. Buzurgon ko pranam karna chahiye.,Write two sentences on how to apply this today.,What is one way to show courage during rainy season?,By practicing listening to grandparents’ stories and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
470,Regional Indian Superstitions and Beliefs,Civics,6–8,2,English,Show Peacemaking when you classroom chores: Lighting a diya in the evening.,Lighting a diya in the evening,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During classroom chores, practice peacemaking. Lighting a diya in the evening is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show peacemaking during classroom chores?,"By practicing lighting a diya in the evening and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
471,Regional Indian Superstitions and Beliefs,Honesty,8–10,2,English,"In homework time, choose Honesty: Making rangoli at the doorstep.",Making rangoli at the doorstep,Psalm 24:1,"The earth is the Lord’s, and everything in it.","Some families practice: Thanking teachers (Guru) with a small note or flower. Show gratitude for learning. During homework time, practice honesty. Making rangoli at the doorstep is a simple way to show care for others.",Start a 7‑day kindness chart at home.,What is one way to show honesty during homework time?,"By practicing making rangoli at the doorstep and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
472,Regional Indian Superstitions and Beliefs,Nature,6–8,3,Hinglish,God cares about playground games; practice Humility: Tying rakhi to show sibling care.,Tying rakhi to show sibling care,Proverbs 22:1,A good name is more desirable than great riches.,Tying rakhi to show sibling care ke dauran playground games mein humility dikhana seekhein. Sabke saath meetha baantna accha hota hai.,Plant a seed and write a care plan.,What is one way to show humility during playground games?,By practicing tying rakhi to show sibling care and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
473,Regional Indian Superstitions and Beliefs,Family,8–10,1,Hinglish,"In park clean-ups, choose Mercy: Bringing mithai to celebrate good news.",Bringing mithai to celebrate good news,Proverbs 15:1,A gentle answer turns away wrath.,Some families practice: Offering water to a guest. Practice hospitality and generosity. Bringing mithai to celebrate good news ke dauran park clean-ups mein mercy dikhana seekhein. Ghar ke andar jute nahi pehne chahiye.,Write two sentences on how to apply this today.,What is one way to show mercy during park clean-ups?,By practicing bringing mithai to celebrate good news and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
474,Regional Indian Superstitions and Beliefs,Sports,8–10,2,Hinglish,Show Humility when you school line: Sharing prasad after worship.,Sharing prasad after worship,Psalm 24:1,"The earth is the Lord’s, and everything in it.",Sharing prasad after worship ke dauran school line mein humility dikhana seekhein. Mandir/Gurudwara mein dheere baat karein.,Draw a comic showing the lesson.,What is one way to show humility during school line?,"By practicing sharing prasad after worship and remembering Psalm 24:1 — The earth is the Lord’s, and everything in it.",non_sensitive
475,Regional Indian Superstitions and Beliefs,School,8–10,3,English,"In bus rides, choose Peacemaking: Keeping shoes outside before entering.",Keeping shoes outside before entering,Proverbs 15:1,A gentle answer turns away wrath.,"During bus rides, practice peacemaking. Keeping shoes outside before entering is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show peacemaking during bus rides?,By practicing keeping shoes outside before entering and remembering Proverbs 15:1 — A gentle answer turns away wrath.,non_sensitive
