id,source,category,age_range,difficulty,language_style,title,india_concept,bible_reference,memory_verse,kid_friendly_explanation,activity_idea,kid_prompt,answer_key,safety_tag
457,India News Headlines,Respect,8–10,3,English,God cares about music practice; practice Gratitude: Cricket fair play.,Cricket fair play,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.","During music practice, practice gratitude. Cricket fair play is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show gratitude during music practice?,"By practicing cricket fair play and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
458,India News Headlines,Family,10–12,3,English,Be Honesty in sports practice: Handwashing before meals.,Handwashing before meals,Proverbs 3:5,Trust in the Lord with all your heart.,"During sports practice, practice honesty. Handwashing before meals is a simple way to show care for others.",Act out a short skit with friends.,What is one way to show honesty during sports practice?,By practicing handwashing before meals and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
459,India News Headlines,Honesty,6–8,1,Hinglish,God cares about temple/church visits; practice Hard work: Public transport manners.,Public transport manners,Proverbs 3:5,Trust in the Lord with all your heart.,"Public transport manners ke dauran temple/church visits mein hard work dikhana seekhein. Helmet peheno, safety first!",Start a 7‑day kindness chart at home.,What is one way to show hard work during temple/church visits?,By practicing public transport manners and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
460,India News Headlines,Respect,8–10,2,Hinglish,Show Hard work when you temple/church visits: Respect for teachers (Guru).,Respect for teachers (Guru),Proverbs 3:5,Trust in the Lord with all your heart.,Respect for teachers (Guru) ke dauran temple/church visits mein hard work dikhana seekhein. Line mein aage nahi ghusna chahiye.,Plant a seed and write a care plan.,What is one way to show hard work during temple/church visits?,By practicing respect for teachers (guru) and remembering Proverbs 3:5 — Trust in the Lord with all your heart.,non_sensitive
461,India News Headlines,Family,6–8,1,Hinglish,"In temple/church visits, choose Peacemaking: Library book care.",Library book care,Ephesians 4:32,"Be kind and compassionate to one another, forgiving each other.","Library book care ke dauran temple/church visits mein peacemaking dikhana seekhein. Helmet peheno, safety first!",Start a 7‑day kindness chart at home.,What is one way to show peacemaking during temple/church visits?,"By practicing library book care and remembering Ephesians 4:32 — Be kind and compassionate to one another, forgiving each other.",non_sensitive
462,India News Headlines,Nature,8–10,1,Hinglish,God cares about bus rides; practice Self-control: Keeping temples and parks clean.,Keeping temples and parks clean,Colossians 3:23,"Whatever you do, work at it with all your heart, as working for the Lord.",Keeping temples and parks clean ke dauran bus rides mein self-control dikhana seekhein. Line mein aage nahi ghusna chahiye.,Act out a short skit with friends.,What is one way to show self-control during bus rides?,"By practicing keeping temples and parks clean and remembering Colossians 3:23 — Whatever you do, work at it with all your heart, as working for the Lord.",non_sensitive
463,India News Headlines,Creativity,8–10,1,English,God cares about family meals; practice Honesty: Keeping temples and parks clean.,Keeping temples and parks clean,Matthew 7:12,Do to others what you would have them do to you.,"During family meals, practice honesty. Keeping temples and parks clean is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show honesty during family meals?,By practicing keeping temples and parks clean and remembering Matthew 7:12 — Do to others what you would have them do to you.,non_sensitive
464,India News Headlines,Work,10–12,2,Hinglish,"In bus rides, choose Respect: Library book care.",Library book care,Philippians 2:4,"Look not only to your own interests, but also to the interests of others.",Library book care ke dauran bus rides mein respect dikhana seekhein. Sach bolna zaroori hai.,Draw a comic showing the lesson.,What is one way to show respect during bus rides?,"By practicing library book care and remembering Philippians 2:4 — Look not only to your own interests, but also to the interests of others.",non_sensitive
465,India News Headlines,School,6–8,3,English,God cares about homework time; practice Humility: Using inside voices in public places.,Using inside voices in public places,Proverbs 22:1,A good name is more desirable than great riches.,"During homework time, practice humility. Using inside voices in public places is a simple way to show care for others.",Plant a seed and write a care plan.,What is one way to show humility during homework time?,By practicing using inside voices in public places and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
466,India News Headlines,Festival,10–12,1,English,"In library hour, choose Peacemaking: Cricket fair play.",Cricket fair play,Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During library hour, practice peacemaking. Cricket fair play is a simple way to show care for others.",Design a poster about the verse.,What is one way to show peacemaking during library hour?,"By practicing cricket fair play and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
467,India News Headlines,Sports,6–8,2,English,"In school line, choose Peacemaking: Respect for teachers (Guru).",Respect for teachers (Guru),Micah 6:8,"Act justly, love mercy, and walk humbly with your God.","During school line, practice peacemaking. Respect for teachers (Guru) is a simple way to show care for others.",Design a poster about the verse.,What is one way to show peacemaking during school line?,"By practicing respect for teachers (guru) and remembering Micah 6:8 — Act justly, love mercy, and walk humbly with your God.",non_sensitive
468,India News Headlines,Festival,6–8,3,Hinglish,Be Mercy in rainy season: Tiffin sharing kindly.,Tiffin sharing kindly,Proverbs 22:1,A good name is more desirable than great riches.,Tiffin sharing kindly ke dauran rainy season mein mercy dikhana seekhein. Elders ko respect dikhana chahiye.,Act out a short skit with friends.,What is one way to show mercy during rainy season?,By practicing tiffin sharing kindly and remembering Proverbs 22:1 — A good name is more desirable than great riches.,non_sensitive
